,name,year,owners,mileage,litres,BHP,transmission,fuel,price,write_off_category,vehicle_type,seller_name,location
0,KIA Sportage,2018,N/A,"23,600 miles",1.6L,176PS,Manual,Petrol,"£16,990",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
1,Vauxhall Astra,2007 (57 reg),Part service history,"119,000 miles",1.9L,118BHP,Automatic,Diesel,£995,N/A,Hatchback,Burch Autos - See all 30 cars,Dealer locationNewtownards
2,Citroen DS3,2012 (12 reg),N/A,"75,995 miles",1.6L,156BHP,Manual,Petrol,"£1,493",N/A,Hatchback,Auto Sales NI - See all cars,Dealer locationNewtownabbey
3,Audi A3,2007 (57 reg),N/A,"98,968 miles",2.0L,168BHP,Manual,Diesel,"£1,999",N/A,Hatchback,Clearly Cars - See all 17 cars,Dealer locationBelfast
4,Suzuki Swift,2007 (07 reg),4 owners,"67,200 miles",1.5L,101BHP,Manual,Petrol,"£1,295",N/A,Hatchback,Charles Hurst Usedirect Budget Choice - See all 28 cars,Dealer locationBelfast
5,Vauxhall Astra,2009 (59 reg),4 owners,"78,518 miles",1.6L,113BHP,Manual,Petrol,"£2,490",N/A,Hatchback,M J Motors - See all 17 cars,Dealer locationBelfast
6,Jaguar X-Type,2006 (06 reg),N/A,"98,000 miles",2.0L,130BHP,Manual,Diesel,£500,N/A,Saloon,Auto Choice - See all 59 cars,Dealer locationNewtownards
7,Vauxhall Corsa,2011 (61 reg),N/A,"94,000 miles",1.2L,85PS,Manual,Petrol,"£1,895",N/A,Hatchback,Danny Mcfall Car Sales - See all 6 cars,Dealer locationBallyclare
8,Nissan Qashqai,2013 (63 reg),2 owners,"133,000 miles",1.5L,110BHP,Manual,Diesel,"£1,995",Cat D,SUV,Fc Motors - See all 26 cars,Dealer locationNewtownabbey
9,Mercedes-Benz CLS,2005,N/A,"87,200 miles",5.0L,Automatic,Petrol,N/A,"£4,995",N/A,Saloon,RLW Cars - See all 4 cars,"Dealer locationBangor, County Down"
10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Grand Motors - See all 3 cars,Dealer locationBelfast
11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cat S,N/A,E Flynn Car Sales - See all 68 cars,Dealer locationBallygowan
12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Belfast Audi - See all 68 cars,Dealer locationBelfast
13,Audi Q5,2020,N/A,"21,000 miles",2.0L,190PS,Automatic,Diesel,"£34,990",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
14,Ford Fiesta,2008,5 owners,"100,557 miles",1.4L,67BHP,Manual,Diesel,"£2,799",N/A,Hatchback,RLW Cars - See all 3 cars,"Dealer locationBangor, County Down"
15,MINI Hatch,2011,6 owners,"105,000 miles",2.0L,143PS,Manual,Diesel,"£4,395",N/A,Hatchback,P H Cars - See all 4 cars,Dealer locationHolywood
16,Audi A5,2017,2 owners,"68,352 miles",2.0L,188BHP,Manual,Diesel,"£15,795",N/A,Hatchback,Car Brothers NI - See all 45 cars,Dealer locationNewtownabbey
17,Toyota Auris,2009,4 owners,"74,060 miles",1.33L,100BHP,Manual,Petrol,"£2,899",N/A,Hatchback,RLW Cars - See all 3 cars,"Dealer locationBangor, County Down"
18,Mercedes-Benz C Class,2015,2 owners,"153,000 miles",1.6L,136PS,Manual,Diesel,"£6,995",N/A,Saloon,F J Cars - See all 3 cars,Dealer locationBelfast
19,Volkswagen Golf,2016,9 owners,"76,000 miles",1.6L,110PS,Manual,Diesel,"£7,000",Cat S,Hatchback,E Flynn Car Sales - See all 68 cars,Dealer locationBallygowan
20,KIA Ceed,2010,3 owners,"86,000 miles",1.6L,115PS,Manual,Diesel,"£2,995",N/A,Hatchback,Fc Motors - See all 26 cars,Dealer locationNewtownabbey
21,Audi A6 Saloon,2016,1 owner,"61,300 miles",2.0L,190PS,Manual,Diesel,"£12,999",N/A,Saloon,Charles Hurst Usedirect Newtownards - See all 40 cars,Dealer locationNewtownards
22,Audi A4,2012,3 owners,"80,000 miles",2.0L,143PS,Manual,Diesel,"£8,995",N/A,Saloon,DB Automotive - See all 6 cars,Dealer locationNewtownabbey
23,Vauxhall Adam,2013,3 owners,"50,090 miles",1.4L,100PS,Manual,Petrol,"£6,625",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
24,Suzuki Swift,2010,4 owners,"47,000 miles",1.5L,101BHP,Manual,Petrol,"£3,495",N/A,Hatchback,Richard Dorrian Cars - See all 22 cars,Dealer locationBangor
25,Audi Q5,2020,N/A,"21,000 miles",2.0L,190PS,Automatic,Diesel,"£34,990",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
26,Audi Q2,2017,N/A,"25,018 miles",1.6L,116PS,Manual,Diesel,"£16,450",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
27,Audi A5,2013,N/A,"104,100 miles",1.8L,170BHP,Manual,Petrol,"£6,995",N/A,Coupe,Car Brothers NI - See all 45 cars,Dealer locationNewtownabbey
28,SKODA Yeti,2013,1 owner,"59,000 miles",2.0L,140PS,Manual,Diesel,"£8,995",N/A,SUV,PL Motors LTD - See all 20 cars,Dealer locationNewtownabbey
29,Suzuki Swift,2010,4 owners,"47,000 miles",1.5L,101BHP,Manual,Petrol,"£3,495",N/A,Hatchback,Richard Dorrian Cars - See all 22 cars,Dealer locationBangor
30,Ford Mondeo,2010,Part service history,"148,000 miles",1.8L,123BHP,Manual,Diesel,"£1,550",N/A,Hatchback,Danny Mcfall Car Sales - See all 6 cars,Dealer locationBallyclare
31,Volkswagen Polo,2018,N/A,"55,400 miles",1.0L,75PS,Manual,Petrol,"£10,795",N/A,Hatchback,Ballyrobert Mallusk - See all 99 cars,Dealer locationNewtownabbey
32,Vauxhall Corsa,2014,3 owners,"81,507 miles",1.2L,85PS,Manual,Petrol,"£3,499",N/A,Hatchback,RLW Cars - See all 4 cars,"Dealer locationBangor, County Down"
33,Vauxhall Corsa,2009,1 owner,"21,000 miles",1.2L,79BHP,Manual,Petrol,"£3,695",N/A,Hatchback,Fc Motors - See all 26 cars,Dealer locationNewtownabbey
34,Volkswagen Golf,2007,Part service history,"58,000 miles",1.4L,Manual,Petrol,1 owner,"£3,295",N/A,Hatchback,Fc Motors - See all 26 cars,Dealer locationNewtownabbey
35,Volkswagen Polo,2011,3 owners,"46,281 miles",1.2L,60PS,Manual,Petrol,"£6,850",N/A,Hatchback,HMK Car Sales Ltd - See all 8 cars,Dealer locationNewtownabbey
36,Mazda MX-5,1995,12 owners,"104,000 miles",1.8L,130BHP,Manual,Petrol,"£3,600",N/A,Convertible,,N/A
37,SEAT Toledo,2013,N/A,"59,768 miles",1.2L,Manual,Petrol,1 owner,"£5,865",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
38,Audi Q2,2017,N/A,"25,018 miles",1.6L,116PS,Manual,Diesel,"£16,450",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
39,Audi TT,2020,N/A,"2,806 miles",2.0L,197PS,Automatic,Petrol,"£27,150",N/A,Coupe,Belfast Audi - See all 68 cars,Dealer locationBelfast
40,Vauxhall Corsa,2014,3 owners,"87,000 miles",1.2L,85PS,Manual,Petrol,"£4,850",N/A,Hatchback,DYNAMIC VEHICLES NI LTD - See all 10 cars,Dealer locationBallyclare
41,Subaru Justy,2008,N/A,"78,000 miles",1.0L,68BHP,Manual,Petrol,"£2,195",N/A,Hatchback,F J Cars - See all 3 cars,Dealer locationBelfast
42,Nissan Qashqai,2016,1 owner,"64,500 miles",1.2L,115PS,Manual,Petrol,"£9,499",N/A,SUV,Charles Hurst Usedirect Newtownards - See all 40 cars,Dealer locationNewtownards
43,KIA Venga,2011,N/A,"99,385 miles",1.4L,88BHP,Manual,Petrol,"£2,995",N/A,MPV,NORTH DOWN MOTORS LTD - See all 49 cars,"Dealer locationBangor, County Down"
44,Peugeot 508,2012,Full service history,"85,262 miles",1.6L,156PS,Manual,Petrol,"£5,395",N/A,Saloon,Auto Choice - See all 59 cars,Dealer locationNewtownards
45,Volvo V50,2011,3 owners,"69,000 miles",2.0L,150PS,Manual,Diesel,"£5,695",N/A,Estate,Fc Motors - See all 26 cars,Dealer locationNewtownabbey
46,MINI Hatch,2010,2 owners,"55,038 miles",1.6L,98PS,Manual,Petrol,"£4,850",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
47,MINI Convertible,2008,N/A,"86,652 miles",1.6L,114BHP,Manual,Petrol,"£3,995",N/A,Convertible,weonlysellusedcars.com - See all 20 cars,"Dealer locationBangor, County Down"
48,Fiat 500,2013,3 owners,"46,135 miles",1.2L,70PS,Manual,Petrol,"£6,115",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
49,Toyota Aristo,1998,N/A,N/A,N/A,N/A,N/A,N/A,"£11,995",N/A,"80,294 miles",Auto Choice - See all 59 cars,Dealer locationNewtownards
50,Audi A4,2012,3 owners,"80,000 miles",2.0L,143PS,Manual,Diesel,"£8,995",N/A,Saloon,DB Automotive - See all 6 cars,Dealer locationNewtownabbey
51,Audi A5,2017,N/A,"41,001 miles",2.0L,190PS,Automatic,Petrol,"£18,150",N/A,Coupe,Belfast Audi - See all 68 cars,Dealer locationBelfast
52,Audi A3,2020,N/A,"36,157 miles",1.0L,110PS,Manual,Petrol,"£17,990",N/A,Hatchback,Belfast Audi - See all 68 cars,Dealer locationBelfast
53,Audi A3,2013,4 owners,"91,403 miles",1.4L,122PS,Manual,Petrol,"£9,425",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
54,Honda Civic,2014,4 owners,"61,894 miles",1.8L,142PS,Manual,Petrol,"£7,655",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
55,Volkswagen Passat,2015,Full service history,"166,000 miles",1.6L,120PS,Manual,Diesel,"£4,750",N/A,Saloon,Danny Mcfall Car Sales - See all 6 cars,Dealer locationBallyclare
56,Vauxhall Corsa,2016,3 owners,"40,500 miles",1.4L,100PS,Manual,Petrol,"£7,499",N/A,Hatchback,Charles Hurst Usedirect Newtownards - See all 40 cars,Dealer locationNewtownards
57,BMW 7 Series,2009,4 owners,"89,662 miles",3.0L,326PS,Automatic,Petrol,"£6,650",N/A,Saloon,Comber Commercial Centre - See all 9 cars,Dealer locationNewtownards
58,Mercedes-Benz E Class,2015,N/A,"69,200 miles",2.1L,174BHP,Automatic,Diesel,"£11,795",N/A,Saloon,Car Brothers NI - See all 45 cars,Dealer locationNewtownabbey
59,Peugeot 3008,2014,2 owners,"60,000 miles",2.0L,150PS,Manual,Diesel,"£6,499",N/A,SUV,Charles Hurst Usedirect Newtownabbey - See all 43 cars,Dealer locationNewtownabbey
60,Ford Fiesta,2019,1 owner,"52,709 miles",1.1L,85PS,Manual,Petrol,"£8,400",N/A,Hatchback,Trust Ford Belfast - Mallusk - See all 106 cars,Dealer locationNewtownabbey
61,Renault Clio,2020,1 owner,"60,183 miles",1.0L,100BHP,Manual,Petrol,"£9,999",N/A,Hatchback,Charles Hurst Renault Newtownards - See all 30 cars,Dealer locationNewtownards
62,Peugeot 308 CC,2014,2 owners,"39,428 miles",1.6L,115PS,Manual,Diesel,"£6,250",N/A,Convertible,Richard Dorrian Cars - See all 22 cars,Dealer locationBangor
63,Suzuki Swift,2010,4 owners,"47,000 miles",1.5L,101BHP,Manual,Petrol,"£3,495",N/A,Hatchback,Richard Dorrian Cars - See all 22 cars,Dealer locationBangor
64,Audi A3,2020,N/A,"36,157 miles",1.0L,110PS,Manual,Petrol,"£17,990",N/A,Hatchback,Belfast Audi - See all 68 cars,Dealer locationBelfast
65,Audi A1,2019,N/A,"16,528 miles",1.0L,116PS,Automatic,Petrol,"£17,850",N/A,Hatchback,Belfast Audi - See all 68 cars,Dealer locationBelfast
66,Renault Captur,2014,N/A,"57,884 miles",0.9L,90BHP,Manual,Petrol,"£6,890",N/A,SUV,Fusco Vehicle Sales - See all 154 cars,Dealer locationBangor
67,Mercedes-Benz E Class,1999,N/A,"95,000 miles",2.4L,Automatic,Petrol,1 owner,"£1,650",N/A,Saloon,LMC Cars - See all 5 cars,Dealer locationBelfast
68,Audi A1,2015,N/A,"50,444 miles",1.4L,148BHP,Manual,Petrol,"£10,750",N/A,Hatchback,Crawford Clarke Cars - See all 62 cars,Dealer locationBelfast
69,Hyundai ix35,2010,3 owners,"102,000 miles",2.0L,163PS,Manual,Petrol,"£3,995",N/A,SUV,Fc Motors - See all 26 cars,Dealer locationNewtownabbey
70,KIA Sportage,2017,1 owner,"52,737 miles",1.6L,132PS,Manual,Petrol,"£10,999",N/A,SUV,Usedirect Belfast 27 Boucher Road - See all 40 cars,Dealer locationBelfast
71,BMW 5 Series,2012,N/A,"177,000 miles",2.0L,184PS,Manual,Diesel,"£4,495",N/A,Saloon,John Glasgow Car Sales LTD - See all 7 cars,Dealer locationLarne
72,Audi A5,2013,N/A,"82,277 miles",3.0L,245BHP,Automatic,Diesel,"£10,995",N/A,Hatchback,Crawford Clarke Cars - See all 62 cars,Dealer locationBelfast
73,KIA Sportage,2015,N/A,"56,867 miles",1.6L,137PS,Manual,Petrol,"£8,695",N/A,SUV,Ballyrobert Mallusk - See all 99 cars,Dealer locationNewtownabbey
74,Renault Megane,2016,2 owners,"54,000 miles",1.6L,130BHP,Manual,Diesel,"£10,199",N/A,Hatchback,Charles Hurst Renault Newtownards - See all 30 cars,Dealer locationNewtownards
75,Citroen C1,2012,4 owners,"60,671 miles",1.0L,68PS,Manual,Petrol,"£4,135",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
76,SEAT Toledo,2013,N/A,"59,768 miles",1.2L,Manual,Petrol,1 owner,"£5,865",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
77,Audi A1,2019,N/A,"16,528 miles",1.0L,116PS,Automatic,Petrol,"£17,850",N/A,Hatchback,Belfast Audi - See all 68 cars,Dealer locationBelfast
78,Audi A5,2019,N/A,"26,779 miles",2.0L,150PS,Automatic,Petrol,"£24,990",N/A,Hatchback,Belfast Audi - See all 68 cars,Dealer locationBelfast
79,Ford S-Max,2010,3 owners,"58,312 miles",2.0L,163PS,Manual,Diesel,"£7,995",N/A,MPV,Auto Choice - See all 59 cars,Dealer locationNewtownards
80,Audi A4,2006,10 owners,"170,000 miles",2.0L,138BHP,Manual,Diesel,"£2,000",N/A,Saloon,E Flynn Car Sales - See all 68 cars,Dealer locationBallygowan
81,SKODA Octavia,2016,2 owners,"59,410 miles",1.2L,110PS,Manual,Petrol,"£8,185",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
82,SKODA Superb,2012,6 owners,"300,000 miles",1.6L,105PS,Manual,Diesel,"£2,499",N/A,Hatchback,E Flynn Car Sales - See all 68 cars,Dealer locationBallygowan
83,Ford Grand C-Max,2015,3 owners,"67,209 miles",1.0L,125PS,Manual,Petrol,"£7,880",N/A,MPV,Auto Choice - See all 59 cars,Dealer locationNewtownards
84,Vauxhall Corsa,2019,2 owners,"91,000 miles",1.4L,75PS,Manual,Petrol,"£5,950",N/A,Hatchback,M Gallagher Motors - See all 11 cars,Dealer locationNewtownabbey
85,Toyota Avensis,2015,3 owners,"81,500 miles",1.6L,114PS,Manual,Diesel,"£7,495",N/A,Saloon,Mallusk Auto Centre Ltd - See all 22 cars,Dealer locationNewtownabbey
86,Vauxhall Mokka,2015,2 owners,"56,482 miles",1.7L,130PS,Manual,Diesel,"£7,995",N/A,SUV,Auto Choice - See all 59 cars,Dealer locationNewtownards
87,MINI Hatch,2014,3 owners,"74,507 miles",1.6L,122PS,Manual,Petrol,"£7,450",N/A,Hatchback,HMK Car Sales Ltd - See all 8 cars,Dealer locationNewtownabbey
88,Audi A5,2013,N/A,"68,420 miles",2.0L,174BHP,Manual,Diesel,"£10,695",N/A,Coupe,Burch Autos - See all 30 cars,Dealer locationNewtownards
89,Mercedes-Benz CLS,2005,N/A,"87,200 miles",5.0L,Automatic,Petrol,N/A,"£4,995",N/A,Saloon,Burch Autos - See all 30 cars,Dealer locationNewtownards
90,Audi A5,2019,N/A,"26,779 miles",2.0L,150PS,Automatic,Petrol,"£24,990",N/A,Hatchback,Belfast Audi - See all 68 cars,Dealer locationBelfast
91,Audi Q5,2020,N/A,"21,000 miles",2.0L,190PS,Automatic,Diesel,"£34,990",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
92,Renault Grand Scenic,2011,5 owners,"95,000 miles",1.5L,110PS,Manual,Diesel,"£3,000",N/A,MPV,E Flynn Car Sales - See all 68 cars,Dealer locationBallygowan
93,Toyota Avensis,2010,N/A,"117,711 miles",2.0L,125BHP,Manual,Diesel,"£3,995",N/A,Saloon,M H MOTORS LTD - See all 99 cars,Dealer locationNewtownabbey
94,Audi A3,2018,1 owner,"42,013 miles",1.0L,116PS,Manual,Petrol,"£12,999",N/A,Hatchback,Charles Hurst Premium Direct - See all 23 cars,Dealer locationBelfast
95,Vauxhall Crossland X,2019,1 owner,"9,300 miles",1.2L,83PS,Manual,Petrol,"£10,499",N/A,SUV,Charles Hurst Usedirect Newtownards - See all 40 cars,Dealer locationNewtownards
96,Mercedes-Benz C Class,2011,5 owners,"69,524 miles",2.1L,136PS,Automatic,Diesel,"£6,995",N/A,Saloon,Comber Commercial Centre - See all 9 cars,Dealer locationNewtownards
97,Peugeot 308,2016,3 owners,"65,000 miles",2.0L,150PS,Manual,Diesel,"£9,995",N/A,Hatchback,JMM CAR SALES - See all 9 cars,"Dealer locationBangor, County Down"
98,Renault Clio,2020,1 owner,"32,916 miles",1.0L,100BHP,Manual,Petrol,"£11,499",N/A,Hatchback,Charles Hurst Renault Newtownards - See all 30 cars,Dealer locationNewtownards
99,Audi A5,2017,2 owners,"59,000 miles",2.0L,150PS,Manual,Diesel,"£16,595",N/A,Hatchback,PL Motors LTD - See all 20 cars,Dealer locationNewtownabbey
100,Renault Clio,2017,1 owner,"78,230 miles",0.9L,89BHP,Manual,Petrol,"£6,990",N/A,Hatchback,Fusco Vehicle Sales - See all 154 cars,Dealer locationBangor
101,Volkswagen Golf,2013,N/A,"100,000 miles",2.0L,150PS,Manual,Diesel,"£7,795",N/A,Hatchback,DB Automotive - See all 6 cars,Dealer locationNewtownabbey
102,Peugeot 308 CC,2014,2 owners,"39,428 miles",1.6L,115PS,Manual,Diesel,"£6,250",N/A,Convertible,Richard Dorrian Cars - See all 22 cars,Dealer locationBangor
103,Audi Q5,2020,N/A,"21,000 miles",2.0L,190PS,Automatic,Diesel,"£34,990",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
104,Audi Q5,2017,N/A,"70,427 miles",2.0L,190PS,Automatic,Diesel,"£23,350",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
105,Hyundai i20,2013,2 owners,"32,808 miles",1.2L,86PS,Manual,Petrol,"£6,555",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
106,Nissan Micra,2021,1 owner,"11,815 miles",1.0L,100PS,Manual,Petrol,"£11,499",N/A,Hatchback,Charles Hurst Nissan Newtownards - See all 28 cars,Dealer locationNewtownards
107,Suzuki Swift,2009,N/A,"92,114 miles",1.3L,91BHP,Manual,Petrol,"£2,695",N/A,Hatchback,M H MOTORS LTD - See all 99 cars,Dealer locationNewtownabbey
108,Volkswagen Tiguan,2011,N/A,"141,000 miles",2.0L,140PS,Manual,Diesel,"£4,000",N/A,SUV,Danny Mcfall Car Sales - See all 6 cars,Dealer locationBallyclare
109,Audi A5,2009,N/A,"184,000 miles",2.0L,Manual,Diesel,N/A,"£2,350",N/A,Coupe,Danny Mcfall Car Sales - See all 6 cars,Dealer locationBallyclare
110,BMW 5 Series,2014,N/A,"110,000 miles",3.0L,313PS,Automatic,Diesel,"£15,995",N/A,Saloon,JMM CAR SALES - See all 9 cars,"Dealer locationBangor, County Down"
111,BMW 3 Series Gran Turismo,2013,2 owners,"65,281 miles",2.0L,181BHP,Automatic,Petrol,"£11,795",N/A,Hatchback,Car Brothers NI - See all 45 cars,Dealer locationNewtownabbey
112,Land Rover Range Rover Evoque,2013,N/A,"110,000 miles",2.2L,150PS,Manual,Diesel,"£9,495",N/A,SUV,PL Motors LTD - See all 20 cars,Dealer locationNewtownabbey
113,Hyundai i10,2015,1 owner,"54,000 miles",1.0L,66PS,Manual,Petrol,"£5,450",N/A,Hatchback,Richard Dorrian Cars - See all 22 cars,Dealer locationBangor
114,Ford Focus,2012,2 owners,"109,339 miles",1.6L,115PS,Manual,Diesel,"£2,850",N/A,Hatchback,,N/A
115,Suzuki Swift,2010,4 owners,"47,000 miles",1.5L,101BHP,Manual,Petrol,"£3,495",N/A,Hatchback,Richard Dorrian Cars - See all 22 cars,Dealer locationBangor
116,Audi Q5,2017,N/A,"70,427 miles",2.0L,190PS,Automatic,Diesel,"£23,350",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
117,Audi TT,2020,N/A,"2,806 miles",2.0L,197PS,Automatic,Petrol,"£27,150",N/A,Coupe,Belfast Audi - See all 68 cars,Dealer locationBelfast
118,Nissan Qashqai,2015,N/A,"70,000 miles",1.5L,110PS,Manual,Diesel,"£9,495",N/A,SUV,JMM CAR SALES - See all 9 cars,"Dealer locationBangor, County Down"
119,Toyota Urbancruiser,2011,5 owners,"88,779 miles",1.4L,90PS,Manual,Diesel,"£4,290",N/A,SUV,Auto Choice - See all 59 cars,Dealer locationNewtownards
120,Mitsubishi ASX,2011,5 owners,"130,000 miles",1.8L,147PS,Manual,Diesel,"£2,950",N/A,SUV,,N/A
121,BMW 4 Series,2016,2 owners,"72,106 miles",2.0L,187BHP,Automatic,Diesel,"£14,795",N/A,Coupe,Car Brothers NI - See all 44 cars,Dealer locationNewtownabbey
122,Audi A4,2016,N/A,"72,889 miles",2.0L,148BHP,Manual,Diesel,"£11,495",N/A,Saloon,M H MOTORS LTD - See all 99 cars,Dealer locationNewtownabbey
123,Nissan Micra,2005,N/A,"109,000 miles",1.2L,79BHP,Manual,Petrol,"£1,595",N/A,Hatchback,Grand Motors - See all 3 cars,Dealer locationBelfast
124,Vauxhall Mokka,2016,1 owner,"46,732 miles",1.6L,115PS,Manual,Petrol,"£8,095",N/A,SUV,Ballyrobert Vauxhall Bangor - See all 99 cars,Dealer locationBangor
125,Mazda3,2016,2 owners,"49,965 miles",2.0L,121PS,Manual,Petrol,"£9,795",N/A,Hatchback,Regency Cars - See all 47 cars,Dealer locationNewtownards
126,Peugeot 107,2014,3 owners,"43,000 miles",1.0L,68PS,Manual,Petrol,"£3,995",N/A,Hatchback,Fc Motors - See all 26 cars,Dealer locationNewtownabbey
127,Vauxhall Adam,2017,1 owner,"16,800 miles",1.4L,150PS,Manual,Petrol,"£10,495",N/A,Hatchback,Ballyrobert Vauxhall Bangor - See all 99 cars,Dealer locationBangor
128,Toyota Auris,2009,4 owners,"74,060 miles",1.33L,100BHP,Manual,Petrol,"£2,899",N/A,Hatchback,RLW Cars - See all 3 cars,"Dealer locationBangor, County Down"
129,Audi TT,2020,N/A,"2,806 miles",2.0L,197PS,Automatic,Petrol,"£27,150",N/A,Coupe,Belfast Audi - See all 68 cars,Dealer locationBelfast
130,Audi Q2,2017,N/A,"25,018 miles",1.6L,116PS,Manual,Diesel,"£16,450",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
131,Mercedes-Benz Clc Class,2010,N/A,"82,880 miles",2.1L,150BHP,Automatic,Diesel,"£4,295",N/A,Hatchback,weonlysellusedcars.com - See all 20 cars,"Dealer locationBangor, County Down"
132,MG MG Zs,2018,N/A,"43,299 miles",1.0L,111PS,Automatic,Petrol,"£12,750",N/A,SUV,Ballyrobert Mallusk - See all 99 cars,Dealer locationNewtownabbey
133,KIA Optima,2019,1 owner,"40,788 miles",1.6L,136PS,Automatic,Diesel,"£14,999",N/A,Saloon,Charles Hurst Kia Newtownabbey - See all 29 cars,Dealer locationNewtownabbey
134,Ford Focus Cc,2009,7 owners,"85,000 miles",2.0L,143BHP,Manual,Petrol,"£2,200",N/A,Convertible,E Flynn Car Sales - See all 68 cars,Dealer locationBallygowan
135,BMW 2 Series,2016,N/A,"65,626 miles",1.5L,134BHP,Manual,Petrol,"£10,850",N/A,Coupe,Fusco Vehicle Sales - See all 154 cars,Dealer locationBangor
136,Dacia Duster,2018,1 owner,"37,364 miles",1.5L,110BHP,Manual,Diesel,"£10,299",N/A,SUV,Usedirect Belfast 27 Boucher Road - See all 40 cars,Dealer locationBelfast
137,Fiat Punto,2014,2 owners,"58,456 miles",1.4L,77BHP,Manual,Petrol,"£5,499",N/A,Hatchback,Charles Hurst Usedirect Budget Choice - See all 28 cars,Dealer locationBelfast
138,Hyundai i10,2017,N/A,"32,000 miles",1.2L,87PS,Manual,Petrol,"£7,890",N/A,Hatchback,Richard Vance Cars - See all 16 cars,Dealer locationNewtownabbey
139,Jaguar I-Pace,2020,N/A,"35,253 miles",394BHP,Automatic,Electric,1 owner,"£25,495",N/A,SUV,Car Brothers NI - See all 45 cars,Dealer locationNewtownabbey
140,Citroen C4,2016,3 owners,"62,350 miles",1.6L,120PS,Automatic,Diesel,"£8,499",N/A,Hatchback,Charles Hurst Usedirect Budget Choice - See all 28 cars,Dealer locationBelfast
141,Suzuki Swift,2010,4 owners,"47,000 miles",1.5L,101BHP,Manual,Petrol,"£3,495",N/A,Hatchback,Richard Dorrian Cars - See all 22 cars,Dealer locationBangor
142,Audi Q2,2017,N/A,"25,018 miles",1.6L,116PS,Manual,Diesel,"£16,450",N/A,SUV,Belfast Audi - See all 68 cars,Dealer locationBelfast
143,Audi A1,2019,N/A,"16,528 miles",1.0L,116PS,Automatic,Petrol,"£17,850",N/A,Hatchback,Belfast Audi - See all 68 cars,Dealer locationBelfast
144,Citroen Grand C4 Picasso,2010,N/A,"18,326 miles",1.6L,120BHP,Manual,Petrol,"£3,995",N/A,MPV,M H MOTORS LTD - See all 99 cars,Dealer locationNewtownabbey
145,Mazda6,2018,N/A,"52,815 miles",2.0L,145PS,Manual,Petrol,"£12,495",N/A,Saloon,Ballyrobert Mallusk - See all 99 cars,Dealer locationNewtownabbey
146,Fiat 500,2014,N/A,"67,007 miles",1.2L,69BHP,Manual,Petrol,"£4,995",N/A,Hatchback,M H MOTORS LTD - See all 99 cars,Dealer locationNewtownabbey
147,SEAT Leon,2018,2 owners,"49,999 miles",1.4L,123BHP,Manual,Petrol,"£11,995",N/A,Hatchback,Burch Autos - See all 30 cars,Dealer locationNewtownards
148,SEAT Altea,2011,N/A,"83,000 miles",1.4L,Manual,Petrol,1 owner,"£3,295",N/A,MPV,Fc Motors - See all 26 cars,Dealer locationNewtownabbey
149,Volkswagen Polo,2017,3 owners,"36,268 miles",1.0L,60PS,Manual,Petrol,"£10,495",N/A,Hatchback,Auto Choice - See all 59 cars,Dealer locationNewtownards
150,Peugeot 207,2010,4 owners,"69,000 miles",1.6L,120PS,Manual,Petrol,"£2,600",N/A,Hatchback,,N/A
151,Hyundai i40,2017,2 owners,"122,000 miles",1.7L,115PS,Manual,Diesel,"£6,195",N/A,Saloon,F J Cars - See all 3 cars,Dealer locationBelfast
152,Vauxhall Insignia,2014,1 owner,"100,112 miles",2.0L,128BHP,Manual,Diesel,"£4,495",N/A,Hatchback,weonlysellusedcars.com - See all 20 cars,"Dealer locationBangor, County Down"
153,Dacia Duster,2021,1 owner,"33,431 miles",1.0L,100BHP,Manual,Petrol,"£10,799",N/A,SUV,Charles Hurst Dacia Belfast - See all 10 cars,Dealer locationBelfast
